snr_before,snr_after,snr_improvement,psnr,mse,mae,ssim
5.75319,8.438429,2.6852388,22.378685,0.0057827113,0.047984958,0.7746732363851615
-3.6726377,4.519912,8.19255,23.130053,0.0048640133,0.04789933,0.5938778604485304
0.13397898,5.5038586,5.3698797,22.946615,0.0050738603,0.042397905,0.6190023515395473
-7.341249,4.7474604,12.088709,26.281775,0.0023540873,0.033190966,0.6238046133432085
1.0660583,8.957709,7.891651,18.641397,0.013672887,0.10204162,0.4568138735025298
-9.443503,3.5384645,12.981968,26.778376,0.0020997247,0.032681677,0.6143063901184898
-3.8594844,8.3102665,12.169751,23.552944,0.0044127116,0.05636693,0.784159806766573
-6.0403686,-0.13468872,5.9056797,15.712759,0.02683639,0.1519184,0.4839317018945777
2.091392,15.671128,13.579737,30.76176,0.0008391197,0.02266878,0.9730480269843155
-6.932394,0.03603556,6.9684296,17.73806,0.016834255,0.12091238,0.5059218064363079
-3.1676564,5.8981013,9.065758,23.183994,0.0048039723,0.046151854,0.6699650816274314
1.271254,5.1804614,3.9092073,15.954144,0.025385492,0.13770318,0.17454513009013098
-0.33042765,8.876598,9.207026,23.920565,0.0040545585,0.04220924,0.8196695845318179
23.318512,18.509762,-4.80875,20.963463,0.008010388,0.07823332,0.9661263103834561
-4.3523197,5.3769946,9.729315,23.721506,0.0042447224,0.044727348,0.6116715289408889
1.1611313,9.361051,8.19992,23.47003,0.004497767,0.051958457,0.8591876466240874
-0.160308,8.482236,8.642544,25.052711,0.003124128,0.038499434,0.8558820676904338
-2.015045,4.6237288,6.638774,22.68267,0.005391789,0.047780734,0.6573021053461976
0.07207858,6.063545,5.9914665,21.776031,0.006643498,0.048943322,0.6916724813002294
12.882537,6.3878818,-6.494655,12.636317,0.05449646,0.2302305,0.5598754620498987
1.4749484,5.0825787,3.6076303,25.16618,0.003043561,0.03464251,0.5618618795483389
-2.7369668,4.7650604,7.5020275,21.304941,0.0074046743,0.055372182,0.5761667439434764
-2.593752,3.940995,6.534747,19.927866,0.010167483,0.075311325,0.5125258207845043
-0.19227406,11.317961,11.510235,21.863728,0.0065106926,0.06680638,0.8862395013525556
-3.7610598,4.5016084,8.262669,22.804491,0.00524265,0.064617775,0.7413429810688998
-2.8521001,4.515448,7.367548,28.08418,0.001554469,0.024203062,0.691890169391211
-6.4613686,3.2691443,9.730513,25.448788,0.0028518138,0.047687422,0.6102709482906272
16.929153,13.908997,-3.0201569,17.970118,0.01595836,0.11663707,0.939246556689603
4.8934464,10.726813,5.833367,24.982262,0.0031752193,0.04014403,0.8560938137917136
-5.788567,1.4363189,7.224886,20.304531,0.009322811,0.09068715,0.6588396581237743
-3.8977785,5.2438936,9.141672,24.093962,0.0038958641,0.052697856,0.750194824713191
2.060122,9.494391,7.4342694,26.736725,0.002119959,0.02564851,0.7743180922453723
-0.13227426,4.4602027,4.592477,19.96919,0.010071194,0.06224246,0.5176585106435474
-5.3838415,3.8761995,9.260041,25.451498,0.0028500357,0.033125512,0.5698457340312768
-3.861877,8.151284,12.013161,25.51744,0.0028070875,0.043485656,0.7847287272542673
0.12764625,10.117739,9.990092,21.962893,0.006363714,0.060345616,0.8130177315397855
-5.1532555,5.8754864,11.028742,20.522135,0.0088672,0.07701111,0.6851329100495168
0.60745776,10.893492,10.286034,28.478086,0.0014196829,0.026041988,0.9080015857331918
-2.8536952,10.368508,13.222203,23.78508,0.004183038,0.051662434,0.8575532134181503
-3.0199027,6.487295,9.507198,24.0853,0.0039036425,0.045788758,0.7276984632755635
-2.331948,4.7812576,7.113206,21.633812,0.00686466,0.051293213,0.5639440895180513
4.5052857,15.2225485,10.717262,25.190525,0.0030265478,0.041163824,0.9095289656894887
-10.25614,1.8145266,12.070666,25.133085,0.0030668424,0.045209598,0.4563481245236914
-7.5273676,3.0176215,10.544989,24.439163,0.003598186,0.047417395,0.5902095988754037
24.58416,19.844069,-4.7400913,21.084692,0.007789878,0.08011112,0.9743388704679633
14.857403,9.688128,-5.1692743,10.8592415,0.08204949,0.26700673,0.8074255928157619
-3.436882,7.315339,10.752221,22.275593,0.005921622,0.05244898,0.7601664208432696
-5.0052285,8.946264,13.951492,25.391504,0.0028896793,0.03901284,0.7179398450333403
-0.6427076,5.8358955,6.4786034,24.747313,0.0033517277,0.032973725,0.636166281101311
11.879614,17.783186,5.903572,21.994535,0.006317518,0.06519084,0.9484003728653797
-6.9121003,5.155261,12.067362,21.6479,0.006842424,0.069980234,0.7008095543248005
1.8321639,5.20549,3.3733263,21.795427,0.0066138944,0.048476905,0.5970459158001272
-6.8281226,4.311879,11.140001,25.315273,0.002940849,0.034427885,0.6069824847404505
14.943375,11.266514,-3.6768608,15.100771,0.030897465,0.15685335,0.8814185544810995
-3.0246542,5.156805,8.181459,23.414133,0.004556031,0.04239429,0.7103688801414727
19.945614,15.49107,-4.454544,21.72642,0.0067198253,0.074233994,0.9523892907144739
-5.7758546,2.2726254,8.04848,18.903114,0.012873262,0.10421762,0.664194580571682
-7.807456,2.7347803,10.542236,23.360504,0.004612638,0.044425163,0.4255350923705455
3.261844,5.9198074,2.6579635,22.948238,0.0050719627,0.041948095,0.6690469350805834
25.264877,21.061468,-4.203409,22.34362,0.005829589,0.06843456,0.9787569846295411
-2.936676,8.449081,11.385757,25.060675,0.0031184056,0.03890291,0.769964788924385
19.740103,15.444846,-4.2952566,19.79453,0.010484481,0.09343662,0.9632825333604442
20.651539,14.90292,-5.748619,19.314276,0.011710418,0.09806439,0.9590648006671723
14.938892,10.378589,-4.5603037,14.794287,0.0331567,0.17064287,0.8823179661884075
20.401943,14.970294,-5.431649,19.378029,0.011539771,0.09225936,0.9541247637034264
